GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
18	rs11860013	16	 89979494	rs8045560	2019-01-29	30531825	Morgan MD	2018-12-10	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30531825	Genome-wide study of hair colour in UK Biobank explains most of the SNP heritability.	Red vs. brown/black hair color	15,731 British ancestry red hair individuals, 283,920 British ancestry brown or black hair individuals	NA	16q24.3	MC1R, TCF25	MC1R, TCF25			ENSG00000258839, ENSG00000141002	NA	NA	rs8045560-C	rs8045560	0	8045560	intron_variant	0	0.4191	5E-10	9.30102999566398		7.44	NR	Affymetrix [9154080] (imputed)	N
18	rs11860013	16	 89983554	rs3212350	2019-01-29	30531825	Morgan MD	2018-12-10	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30531825	Genome-wide study of hair colour in UK Biobank explains most of the SNP heritability.	Red vs. brown/black hair color	15,731 British ancestry red hair individuals, 283,920 British ancestry brown or black hair individuals	NA	16q24.3	MC1R	MC1R			ENSG00000258839	NA	NA	rs3212350-?	rs3212350	0	3212350	intron_variant	0	0.581	1E-41	41		2.252252	NR	Affymetrix [9154080] (imputed)	N
18	rs11644804	16	 89985940	rs2228479	2020-09-12	32835660	Shin JG	2020-08-21	J Invest Dermatol	www.ncbi.nlm.nih.gov/pubmed/32835660	Genome-wide association analysis of 17,019 Korean women identifies variants associated with facial pigmented spots.	Facial pigmentation measurement (UV light)	11,079 Korean women	5,940 Korean women	16q24.3	MC1R	MC1R			ENSG00000258839	NA	NA	rs2228479-A	rs2228479	0	2228479	missense_variant	0	0.135	7E-21	20.1549019599857		1.55	unit increase	Illumina [366864] (imputed)	N
18	rs11644804	16	 89985940	rs2228479	2020-09-12	32835660	Shin JG	2020-08-21	J Invest Dermatol	www.ncbi.nlm.nih.gov/pubmed/32835660	Genome-wide association analysis of 17,019 Korean women identifies variants associated with facial pigmented spots.	Facial pigmentation measurement (polar light)	11,079 Korean women	5,940 Korean women	16q24.3	MC1R	MC1R			ENSG00000258839	NA	NA	rs2228479-A	rs2228479	0	2228479	missense_variant	0	0.135	4E-12	11.397940008672		0.92	unit increase	Illumina [366864] (imputed)	N
18	rs11644804	16	 89987201	rs3212371	2020-07-23	32341527	Landi MT	2020-04-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32341527	Genome-wide association meta-analyses combining multiple risk phenotypes provide insights into the genetic architecture of cutaneous melanoma susceptibility.	Cutaneous malignant melanoma	36,760 European ancestry cases, 375,188 European ancestry controls	NA	16q24.3	TUBB3	MC1R			ENSG00000258839	NA	NA	rs3212371-G	rs3212371	0	3212371	3_prime_UTR_variant	0	0.111549	2E-8	7.69897000433602		1.088613	NR	Affymetrix, Illumina [NR] (imputed)	N
18	rs77681059	16	 89990843	rs74415461	2018-10-19	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (years of education)	up to 1,131,881 European ancestry individuals	NA	16q24.3		TUBB3			ENSG00000258947	NA	NA	rs74415461-T	rs74415461	0	74415461	intron_variant	0	0.0843	6E-12	11.2218487496164		0.0176	[0.013-0.023] unit increase	Affymetrix, Illumina [10000000] (imputed)	N
18	rs77681059	16	 89991542	rs4625719	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (fractional anisotropy)	17,706 European ancestry individuals	NA	16q24.3	NR	TUBB3			ENSG00000258947	NA	NA	rs4625719-?	rs4625719	0	4625719	intron_variant	0		9E-9	8.04575749056068	(Superior longitudinal fasciculus)	NA		NR [8955960] (imputed)	N
18	rs77681059	16	 89991542	rs4625719	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (radial diusivities)	17,706 European ancestry individuals	NA	16q24.3	NR	TUBB3			ENSG00000258947	NA	NA	rs4625719-?	rs4625719	0	4625719	intron_variant	0		1E-9	9	(Superior longitudinal fasciculus)	NA		NR [8955960] (imputed)	N
18	rs77681059	16	 89991599	rs4550447	2021-01-09	32989287	Cuellar-Partida G	2020-09-28	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/32989287	Genome-wide association study identifies 48 common genetic variants associated with handedness.	Left-handedness	1,766,671 European ancestry individuals	NA	16q24.3	TUBB3	TUBB3			ENSG00000258947	NA	NA	rs4550447-C	rs4550447	0	4550447	intron_variant	0	0.1204	5E-24	23.301029995664		1.0570688	[NR]	Illumina [12493444] (imputed)	N
18	rs77681059	16	 89992613	rs111398992	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	16q24.3	CPNE7, DPEP1, CHMP1A, SPATA33, CDK10, RP11-368I7.4, SPATA2L, VPS9D1, ZNF276, FANCA, SPIRE2, TCF25, MC1R, TUBB3, DEF8, CENPBD1, DBNDD1, GAS8, C16orf3, PRDM7	TUBB3			ENSG00000258947	NA	NA	rs111398992-?	rs111398992	0	111398992	intron_variant	0		2E-15	14.698970004336		NA		NR [7428630] (imputed)	N
18	rs77681059	16	 89992613	rs111398992	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	16q24.3	ADAMTS6, CENPK, PPWD1, TRIM23, TRAPPC13, CTC-534A2.2, SGTB, NLN	TUBB3			ENSG00000258947	NA	NA	rs111398992-?	rs111398992	0	111398992	intron_variant	0		6E-11	10.2218487496164		NA		NR [7428630] (imputed)	N
18	rs77681059	16	 89992613	rs111398992	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	16q24.3	TUBB3	TUBB3			ENSG00000258947	NA	NA	rs111398992-T	rs111398992	0	111398992	intron_variant	0	0.13	6E-15	14.2218487496164		NA		NR [9312144] (imputed)	N
18	rs4785741	16	 89994916	rs4586434	2019-01-29	30531825	Morgan MD	2018-12-10	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30531825	Genome-wide study of hair colour in UK Biobank explains most of the SNP heritability.	Red vs. brown/black hair color	15,731 British ancestry red hair individuals, 283,920 British ancestry brown or black hair individuals	NA	16q24.3	TUBB3	TUBB3			ENSG00000258947	NA	NA	rs4586434-?	rs4586434	0	4586434	intron_variant	0	0.7094	4E-8	7.39794000867204		2.8328614	NR	Affymetrix [9154080] (imputed)	N
18	rs4785741	16	 89998794	rs2302898	2019-01-29	30531825	Morgan MD	2018-12-10	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30531825	Genome-wide study of hair colour in UK Biobank explains most of the SNP heritability.	Red vs. brown/black hair color	15,731 British ancestry red hair individuals, 283,920 British ancestry brown or black hair individuals	NA	16q24.3	TUBB3	TUBB3			ENSG00000258947	NA	NA	rs2302898-A	rs2302898	0	2302898	non_coding_transcript_exon_variant	0	0.29	3E-103	102.52287874528		2.456	NR	Affymetrix [9154080] (imputed)	N
18	rs4785741	16	 90005453	rs4785741	2017-09-11	28641744	Guo W	2017-07-01	Eur Neuropsychopharmacol	www.ncbi.nlm.nih.gov/pubmed/28641744	Polygenic risk score and heritability estimates reveals a genetic relationship between ASD and OCD.	Obsessive-compulsive disorder or autism spectrum disorder	2,998 European ancestry obsessive-compulsive disorder cases, 6,898 European ancestry autism spectrum disorder cases	NA	16q24.3	TUBB3, MC1R	TUBB3 - DEF8	ENSG00000258947	ENSG00000140995		284	9652	rs4785741-T	rs4785741	0	4785741	intergenic_variant	1	NR	7E-7	6.15490195998574		70.9925	[42.97-99.02] unit increase	Illumina [6995140] (imputed)	N
18	rs117306165	16	 90027838	rs8062311	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (radial diusivities)	17,706 European ancestry individuals	NA	16q24.3	NR	DEF8			ENSG00000140995	NA	NA	rs8062311-?	rs8062311	0	8062311	intron_variant	0		2E-8	7.69897000433602	(Superior longitudinal fasciculus)	NA		NR [8955960] (imputed)	N
18	rs117306165	16	 90062009	rs62054567	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mean diusivities)	17,706 European ancestry individuals	NA	16q24.3	NR	AFG3L1P			ENSG00000223959	NA	NA	rs62054567-?	rs62054567	0	62054567	non_coding_transcript_exon_variant	0		2E-8	7.69897000433602	(Superior longitudinal fasciculus)	NA		NR [8955960] (imputed)	N
18	rs117306165	16	 90062009	rs62054567	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (fractional anisotropy)	17,706 European ancestry individuals	NA	16q24.3	NR	AFG3L1P			ENSG00000223959	NA	NA	rs62054567-?	rs62054567	0	62054567	non_coding_transcript_exon_variant	0		7E-9	8.15490195998574	(Superior longitudinal fasciculus)	NA		NR [8955960] (imputed)	N
18	rs117306165	16	 90062009	rs62054567	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (radial diusivities)	17,706 European ancestry individuals	NA	16q24.3	NR	AFG3L1P			ENSG00000223959	NA	NA	rs62054567-?	rs62054567	0	62054567	non_coding_transcript_exon_variant	0		4E-10	9.39794000867204	(Superior longitudinal fasciculus)	NA		NR [8955960] (imputed)	N
18	rs117306165	16	 90062009	rs62054567	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (radial diusivities)	17,706 European ancestry individuals	NA	16q24.3	NR	AFG3L1P			ENSG00000223959	NA	NA	rs62054567-?	rs62054567	0	62054567	non_coding_transcript_exon_variant	0		5E-8	7.30102999566398	(Cingulate gyrus)	NA		NR [8955960] (imputed)	N
18	rs117306165	16	 90062009	rs62054567	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (fractional anisotropy)	17,706 European ancestry individuals	NA	16q24.3	NR	AFG3L1P			ENSG00000223959	NA	NA	rs62054567-?	rs62054567	0	62054567	non_coding_transcript_exon_variant	0		4E-8	7.39794000867204	(Cingulate gyrus)	NA		NR [8955960] (imputed)	N
18	rs77681059	16	 90078724	rs77576048	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Highest math class taken	430,445 European ancestry individuals	NA	16q24.3	Intergenic	DBNDD1			ENSG00000003249	NA	NA	rs77576048-C	rs77576048	0	77576048	intron_variant	0	0.9225	6E-11	10.2218487496164		0.0278	[0.02-0.036] unit decrease	Affymetrix, Illumina [10000000] (imputed)	N
19	rs11079727	17	 43970317	rs8065165	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	General cognitive ability	up to 300,486 European ancestry individuals	NA	17q21.31	MAPT-AS1	MAPT-AS1, MAPT-AS1			ENSG00000264589, ENSG00000281578	NA	NA	rs8065165-T	rs8065165	0	8065165	intron_variant	0	NR	4E-10	9.39794000867204		6.265	z-score increase	Affymetrix, Illumina [at least 2500000] (imputed)	N
19	rs11079727	17	 43976813	rs11079727	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	Reaction time	330,069 European ancestry individuals	NA	17q21.31	MAPT	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs11079727-?	rs11079727	0	11079727	intron_variant	0	NR	2E-9	8.69897000433602		0.010276	[0.0069-0.0136] unit decrease	Affymetrix [805426] (imputed)	N
19	rs930119	17	 43979972	rs930119	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Body shape index	219,872 British ancestry women	NA	17q21.31	MAPT	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs930119-A	rs930119	0	930119	intron_variant	0	NR	1E-12	12		0.0220895	[0.016-0.028] unit decrease	Affymetrix [321169] (imputed)	N
19	rs930119	17	 43979972	rs930119	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist-to-hip ratio adjusted for BMI	219,872 British ancestry women	NA	17q21.31	MAPT	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs930119-A	rs930119	0	930119	intron_variant	0	NR	3E-12	11.5228787452803		0.0214776	[0.015-0.027] unit decrease	Affymetrix [319769] (imputed)	N
19	rs930119	17	 43979972	rs930119	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist circumference adjusted for body mass index	219,872 British ancestry women	NA	17q21.31	MAPT	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs930119-A	rs930119	0	930119	intron_variant	0	NR	1E-10	10		0.0199595	[0.014-0.026] unit decrease	Affymetrix [321114] (imputed)	N
19	rs930119	17	 43979972	rs930119	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist-hip index	219,872 British ancestry women	NA	17q21.31	MAPT	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs930119-A	rs930119	0	930119	intron_variant	0	NR	2E-12	11.698970004336		0.0217009	[0.016-0.028] unit decrease	Affymetrix [319769] (imputed)	N
19	rs2435211	17	 44058928	rs2435207	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Neuroticism	449,484 European ancestry individuals	NA	17q21.31	NR	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs2435207-A	rs2435207	0	2435207	intron_variant	0	NR	5E-10	9.30102999566398		6.224	z score decrease	Affymetrix [10847151] (imputed)	N
19	rs2435211	17	 44061894	rs2435210	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Worry	348,219 European ancestry individuals	NA	17q21.31	NR	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs2435210-T	rs2435210	0	2435210	intron_variant	0	NR	2E-8	7.69897000433602		0.01485	[0.0097-0.02] unit decrease	Affymetrix [10847151] (imputed)	N
19	rs2435211	17	 44063244	rs2435211	2021-05-19	33082346	Xu K	2020-10-20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33082346	Genome-wide association study of smoking trajectory and meta-analysis of smoking status in 842,000 individuals.	Smoking initiation	842,717 European ancestry individuals	NA	17q21.31	MAPT	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs2435211-T	rs2435211	0	2435211	intron_variant	0		4E-9	8.39794000867204		1.023	[NR]	Affymetrix [up to 79000000] (imputed)	N
19	rs2435211	17	 44076063	rs2471738	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	17q21.31	NR	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs2471738-?	rs2471738	0	2471738	intron_variant	0	NR	6E-9	8.22184874961636	(right fusiform)	NA		NR [9227495] (imputed)	N
19	rs2435211	17	 44076063	rs2471738	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	General cognitive ability	up to 300,486 European ancestry individuals	NA	17q21.31	MAPT	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs2471738-T	rs2471738	0	2471738	intron_variant	0	NR	2E-9	8.69897000433602		6.034	z-score increase	Affymetrix, Illumina [at least 2500000] (imputed)	N
19	rs2435211	17	 44076063	rs2471738	2018-09-12	29942086	Savage JE	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942086	Genome-wide association meta-analysis in 269,867 individuals identifies new genetic and functional links to intelligence.	Intelligence	269,867 European ancestry individuals	NA	17q21.31	NR	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs2471738-T	rs2471738	0	2471738	intron_variant	0	NR	5E-8	7.30102999566398		5.463	z-score increase	Affymetrix, Illumina [9295118] (imputed)	N
19	rs2435211	17	 44076063	rs2471738	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	Reaction time	330,069 European ancestry individuals	NA	17q21.31	MAPT	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs2471738-?	rs2471738	0	2471738	intron_variant	0	NR	6E-15	14.2218487496164		0.013463	[0.01-0.017] unit decrease	Affymetrix [805426] (imputed)	N
19	rs28787973	17	 44084008	rs12946693	2021-02-19	33547301	Chen VL	2021-02-05	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33547301	Genome-wide association study of serum liver enzymes implicates diverse metabolic and liver pathology.	Serum alkaline phosphatase levels	390,964 European ancestry individuals	105,030 East Asian ancestry individuals	17q21.31	MAPT	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs12946693-T	rs12946693	0	12946693	intron_variant	0	0.45	5E-12	11.301029995664		6.9	z-score increase	Affymetrix [4311822] (imputed)	N
19	rs28787973	17	 44084403	rs56087321	2019-11-04	30239722	Pulit SL	2018-09-14	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/30239722	Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.	Waist-hip ratio	316,772 European ancestry male individuals	NA	17q21.31	NR	MAPT, MAPT, MAPT			ENSG00000277956, ENSG00000276155, ENSG00000186868	NA	NA	rs56087321-C	rs56087321	0	56087321	intron_variant	0	0.3908	1E-17	17		0.0172	[0.013-0.021] unit decrease	NR [~ 27400000] (imputed)	N
19	rs28787973	17	 44116843	rs16940845	2021-06-09	33972514	Pazoki R	2021-05-10	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33972514	Genetic analysis in European ancestry individuals identifies 517 loci associated with liver enzymes.	Liver enzyme levels (alkaline phosphatase)	437,438 European ancestry individuals	315,572 European ancestry individuals	17q21.31	KANSL1	KANSL1			ENSG00000120071	NA	NA	rs16940845-C	rs16940845	0	16940845	non_coding_transcript_exon_variant	0	0.605528	3E-21	20.5228787452803		0.00215716	[0.0017-0.0026] unit decrease	Affymetrix [13995440] (imputed)	N
19	rs11653367	17	 44121579	rs72836318	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular)	up to 1,232,091 European ancestry individuals	NA	17q21.31	NR	KANSL1			ENSG00000120071	NA	NA	rs72836318-C	rs72836318	0	72836318	non_coding_transcript_exon_variant	0	0.246	7E-9	8.15490195998574	(Conditioned on chr17:44793283)	0.017122326	[0.011-0.023] unit decrease	NR [~ 10000000] (imputed)	N
19	rs28787973	17	 44131096	rs11654745	2018-12-17	28957414	Pilling LC	2017-09-28	PLoS One	www.ncbi.nlm.nih.gov/pubmed/28957414	Red blood cell distribution width: Genetic evidence for aging pathways in 116,666 volunteers.	Red cell distribution width	116,666 British ancestry individuals	NA	17q21.31	KANSL1	KANSL1			ENSG00000120071	NA	NA	rs11654745-A	rs11654745	0	11654745	intron_variant	0	NR	5E-8	7.30102999566398		0.0227274	[0.014-0.032] unit decrease	Affymetrix [16832071] (imputed)	N
19	rs28787973	17	 44172812	rs60521849	2019-11-04	30239722	Pulit SL	2018-09-14	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/30239722	Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.	Waist-to-hip ratio adjusted for BMI	315,284 European ancestry male individuals	NA	17q21.31	NR	KANSL1			ENSG00000120071	NA	NA	rs60521849-A	rs60521849	0	60521849	intron_variant	0	0.3986	5E-12	11.301029995664		0.014	[0.01-0.018] unit decrease	NR [~ 27400000] (imputed)	N
19	rs28787973	17	 44179095	rs113564729	2021-01-26	32201043	Smeland OB	2020-02-08	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/32201043	Genome-wide Association Analysis of Parkinson's Disease and Schizophrenia Reveals Shared Genetic Architecture and Identifies Novel Risk Loci.	Parkinson's disease	20,184 European ancestry cases, 397,324 European ancestry controls	NA	17q21.31	KANSL1	KANSL1			ENSG00000120071	NA	NA	rs113564729-A	rs113564729	0	113564729	intron_variant	0		2E-11	10.698970004336		0.0994	[0.07-0.129] unit increase	Illumina [NR]	N
19	rs4510068	17	 44184828	rs4510068	2020-09-21	32888493	Chen MH	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888493	Trans-ethnic and Ancestry-Specific Blood-Cell Genetics in 746,667 Individuals from 5 Global Populations.	Mean corpuscular volume	121,047 East Asian ancestry individuals	NA	17q21.31	NR	KANSL1			ENSG00000120071	NA	NA	rs4510068-G	rs4510068	0	4510068	intron_variant	0	0.498966	2E-22	21.698970004336		0.039886	[0.032-0.048] SD units increase	Affymetrix, Illumina [16286195] (imputed)	N
19	rs4510068	17	 44184828	rs4510068	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist-hip index	186,825 British ancestry men	NA	17q21.31	KANSL1	KANSL1			ENSG00000120071	NA	NA	rs4510068-T	rs4510068	0	4510068	intron_variant	0	NR	6E-10	9.22184874961636		0.0199076	[0.014-0.026] unit increase	Affymetrix [127266] (imputed)	N
19	rs4510068	17	 44184828	rs4510068	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist-to-hip ratio adjusted for BMI	186,825 British ancestry men	NA	17q21.31	KANSL1	KANSL1			ENSG00000120071	NA	NA	rs4510068-T	rs4510068	0	4510068	intron_variant	0	NR	7E-10	9.15490195998574		0.0197993	[0.013-0.026] unit increase	Affymetrix [323858] (imputed)	N
19	rs4510068	17	 44184828	rs4510068	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Body shape index	219,872 British ancestry women	NA	17q21.31	KANSL1	KANSL1			ENSG00000120071	NA	NA	rs4510068-T	rs4510068	0	4510068	intron_variant	0	NR	2E-9	8.69897000433602		0.0176279	[0.012-0.023] unit increase	Affymetrix [321169] (imputed)	N
19	rs28787973	17	 44186952	rs9904766	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist-hip index	186,825 British ancestry men	NA	17q21.31	KANSL1	KANSL1			ENSG00000120071	NA	NA	rs9904766-T	rs9904766	0	9904766	intron_variant	0	NR	1E-9	9		0.0192377	[0.013-0.025] unit decrease	Affymetrix [127266] (imputed)	N
19	rs28787973	17	 44186952	rs9904766	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	Waist-to-hip ratio adjusted for BMI	186,825 British ancestry men	NA	17q21.31	KANSL1	KANSL1			ENSG00000120071	NA	NA	rs9904766-T	rs9904766	0	9904766	intron_variant	0	NR	2E-9	8.69897000433602		0.019001	[0.013-0.025] unit decrease	Affymetrix [323858] (imputed)	N
19	rs4510068	17	 44189067	rs7225002	2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	17q21.31	KANSL1	KANSL1			ENSG00000120071	NA	NA	rs7225002-A	rs7225002	0	7225002	intron_variant	0	0.6094	2E-40	39.698970004336		0.1351	[0.12-0.15] unit increase	NR [7784415] (imputed)	N
