                                                                                            p1                                                     p2      rg      se        z            p  h2_obs  h2_obs_se  h2_int  h2_int_se  gcov_int  gcov_int_se
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par54.sumstats.gz  0.7297  0.0642  11.3680  6.0336e-30  0.3958     0.0317  1.0023     0.0067    0.3498       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par55.sumstats.gz  0.7852  0.0675  11.6325  2.8163e-31  0.3460     0.0310  1.0076     0.0067    0.3490       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par56.sumstats.gz  0.7030  0.0593  11.8620  1.8641e-32  0.4731     0.0378  1.0084     0.0072    0.3564       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par57.sumstats.gz  0.6964  0.0660  10.5594  4.5971e-26  0.4374     0.0460  1.0014     0.0082    0.3490       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par58.sumstats.gz  0.6989  0.0616  11.3434  7.9972e-30  0.4219     0.0374  1.0117     0.0070    0.3559       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par59.sumstats.gz  0.6671  0.0590  11.3049  1.2408e-29  0.2755     0.0299  1.0123     0.0067    0.3592       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par60.sumstats.gz  0.7620  0.0781   9.7609  1.6562e-22  0.9641     0.0557  1.0045     0.0088    0.3545       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par61.sumstats.gz  0.7363  0.0646  11.3971  4.3206e-30  0.4407     0.0333  1.0036     0.0069    0.3487       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par62.sumstats.gz  0.7867  0.0803   9.7950  1.1833e-22  1.0496     0.0656  1.0004     0.0106    0.3506       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par63.sumstats.gz  0.7260  0.0671  10.8166  2.8713e-27  0.5973     0.0472  1.0044     0.0077    0.3516       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par64.sumstats.gz  0.7244  0.0862   8.4025  4.3715e-17  0.1133     0.0244  1.0116     0.0065    0.3513       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par65.sumstats.gz  0.5825  0.0773   7.5316  5.0117e-14  0.1490     0.0224  1.0121     0.0065    0.3564       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par66.sumstats.gz  0.6944  0.0854   8.1321  4.2194e-16  0.1185     0.0231  0.9977     0.0053    0.3489       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par67.sumstats.gz  0.6666  0.1016   6.5613  5.3332e-11  0.0916     0.0232  1.0063     0.0057    0.3508       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par68.sumstats.gz  0.7635  0.0783   9.7539  1.7753e-22  0.1410     0.0245  1.0133     0.0059    0.3504       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par69.sumstats.gz  0.6247  0.0666   9.3809  6.5391e-21  0.1778     0.0267  0.9923     0.0062    0.3475       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par70.sumstats.gz  0.7193  0.0645  11.1572  6.6027e-29  0.1720     0.0255  1.0136     0.0061    0.3524       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par71.sumstats.gz  0.5850  0.0588   9.9527  2.4536e-23  0.3084     0.0271  0.9997     0.0064    0.3516       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par72.sumstats.gz  0.5899  0.0966   6.1063  1.0198e-09  0.1155     0.0261  1.0001     0.0067    0.3500       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par73.sumstats.gz  0.6969  0.0762   9.1497  5.7098e-20  0.1605     0.0259  1.0072     0.0060    0.3472       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par74.sumstats.gz  0.6926  0.0892   7.7671  8.0317e-15  0.1109     0.0244  0.9964     0.0059    0.3455       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par75.sumstats.gz  0.7121  0.0961   7.4099  1.2635e-13  0.1044     0.0252  1.0028     0.0062    0.3472       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par76.sumstats.gz  0.6918  0.0620  11.1572  6.6043e-29  0.5791     0.0381  0.9993     0.0077    0.3501       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par77.sumstats.gz  0.6682  0.0589  11.3441  7.9361e-30  0.4430     0.0371  1.0065     0.0069    0.3510       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par78.sumstats.gz  0.6826  0.0600  11.3715  5.7983e-30  0.3749     0.0301  1.0142     0.0063    0.3518       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par79.sumstats.gz  0.7642  0.0744  10.2722  9.4074e-25  0.7330     0.0425  1.0045     0.0079    0.3521       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par80.sumstats.gz  0.6845  0.0608  11.2639  1.9773e-29  0.4178     0.0364  1.0134     0.0074    0.3489       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par81.sumstats.gz  0.7649  0.0715  10.6939  1.0867e-26  0.6762     0.0429  0.9972     0.0075    0.3478       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par82.sumstats.gz  0.6296  0.0602  10.4504  1.4584e-25  0.3134     0.0282  1.0050     0.0059    0.3514       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par83.sumstats.gz  0.6982  0.0617  11.3120  1.1450e-29  0.4086     0.0323  0.9917     0.0064    0.3459       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par84.sumstats.gz  0.6769  0.0692   9.7821  1.3441e-22  0.1862     0.0265  0.9968     0.0062    0.3463       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par85.sumstats.gz  0.6175  0.0589  10.4769  1.1026e-25  0.2445     0.0332  1.0066     0.0072    0.3505       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par86.sumstats.gz  0.7450  0.0727  10.2477  1.2123e-24  0.7851     0.0622  0.9949     0.0097    0.3480       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par87.sumstats.gz  0.6473  0.0535  12.0965  1.1018e-33  0.3671     0.0319  1.0006     0.0063    0.3501       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par88.sumstats.gz  0.6240  0.0758   8.2356  1.7863e-16  0.1520     0.0266  1.0056     0.0066    0.3502       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par89.sumstats.gz  0.6219  0.0706   8.8136  1.2114e-18  0.2136     0.0313  1.0100     0.0069    0.3502       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par90.sumstats.gz  0.6871  0.0632  10.8697  1.6068e-27  0.4448     0.0423  1.0062     0.0076    0.3510       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par91.sumstats.gz  0.6631  0.0585  11.3365  8.6521e-30  0.3818     0.0403  1.0031     0.0075    0.3512       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par92.sumstats.gz  0.7097  0.0639  11.1017  1.2314e-28  0.2272     0.0269  0.9955     0.0067    0.3544       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par93.sumstats.gz  0.7141  0.0639  11.1746  5.4283e-29  0.3143     0.0274  1.0070     0.0062    0.3569       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par94.sumstats.gz  0.6965  0.0747   9.3206  1.1564e-20  0.1226     0.0234  0.9900     0.0059    0.3500       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par95.sumstats.gz  0.7661  0.2061   3.7176  2.0113e-04  0.0371     0.0235  1.0039     0.0064    0.3538       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par96.sumstats.gz  0.7438  0.0635  11.7065  1.1800e-31  0.2534     0.0283  1.0039     0.0069    0.3575       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par97.sumstats.gz  0.7628  0.0673  11.3343  8.8750e-30  0.3433     0.0301  1.0008     0.0071    0.3610       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par98.sumstats.gz  0.6202  0.0657   9.4456  3.5338e-21  0.1932     0.0257  0.9955     0.0056    0.3575       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz   ../results/brain_shape/ldsc/munged/par99.sumstats.gz  0.5704  0.1046   5.4558  4.8760e-08  0.0839     0.0214  1.0059     0.0059    0.3547       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par100.sumstats.gz  0.7004  0.0643  10.8919  1.2594e-27  0.3159     0.0349  1.0124     0.0078    0.3510       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par101.sumstats.gz  0.7419  0.0721  10.2872  8.0441e-25  0.2127     0.0254  0.9927     0.0062    0.3479       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par102.sumstats.gz  0.6381  0.0588  10.8488  2.0199e-27  0.3870     0.0346  1.0020     0.0075    0.3516       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par103.sumstats.gz  0.7035  0.0699  10.0673  7.7029e-24  0.3667     0.0327  1.0123     0.0074    0.3522       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par104.sumstats.gz  0.7335  0.0642  11.4177  3.4095e-30  0.3261     0.0290  1.0078     0.0065    0.3515       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par105.sumstats.gz  0.6728  0.0634  10.6123  2.6134e-26  0.2207     0.0259  1.0029     0.0064    0.3497       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par106.sumstats.gz  0.6887  0.0581  11.8557  2.0106e-32  0.2701     0.0273  1.0020     0.0066    0.3522       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par107.sumstats.gz  0.7412  0.0761   9.7451  1.9351e-22  0.1777     0.0294  1.0079     0.0060    0.3484       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par108.sumstats.gz  0.6637  0.0556  11.9405  7.2746e-33  0.2464     0.0271  1.0092     0.0065    0.3552       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par109.sumstats.gz  0.6815  0.0592  11.5180  1.0712e-30  0.3871     0.0344  1.0160     0.0066    0.3552       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par110.sumstats.gz  0.6581  0.0595  11.0665  1.8234e-28  0.2795     0.0340  1.0039     0.0067    0.3495       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par111.sumstats.gz  0.6532  0.0592  11.0424  2.3857e-28  0.3057     0.0313  1.0072     0.0066    0.3522       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par112.sumstats.gz  0.6768  0.0591  11.4565  2.1824e-30  0.4654     0.0388  1.0065     0.0071    0.3558       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par113.sumstats.gz  0.6884  0.0671  10.2616  1.0494e-24  0.2198     0.0290  1.0110     0.0062    0.3534       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par114.sumstats.gz  0.7212  0.1015   7.1051  1.2023e-12  0.1007     0.0236  1.0115     0.0058    0.3594       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par115.sumstats.gz  0.6344  0.0563  11.2667  1.9154e-29  0.3141     0.0317  1.0097     0.0065    0.3559       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par116.sumstats.gz  0.7051  0.0682  10.3364  4.8227e-25  0.7556     0.0428  1.0067     0.0079    0.3534       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par117.sumstats.gz  0.7820  0.0786   9.9488  2.5527e-23  0.8529     0.0477  0.9966     0.0083    0.3506       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par118.sumstats.gz  0.6337  0.0718   8.8304  1.0428e-18  0.1435     0.0253  1.0041     0.0058    0.3499       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par119.sumstats.gz  0.6757  0.0532  12.6942  6.3699e-37  0.3940     0.0323  0.9983     0.0071    0.3487       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par120.sumstats.gz  0.7633  0.0778   9.8146  9.7376e-23  0.9056     0.0553  1.0027     0.0104    0.3517       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par121.sumstats.gz  0.6948  0.0659  10.5477  5.2040e-26  0.6682     0.0507  1.0045     0.0091    0.3512       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par122.sumstats.gz  0.7106  0.0633  11.2180  3.3275e-29  0.5126     0.0463  0.9990     0.0078    0.3490       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par123.sumstats.gz  0.6179  0.0597  10.3442  4.4459e-25  0.2793     0.0306  1.0095     0.0068    0.3533       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par124.sumstats.gz  0.6499  0.1140   5.7030  1.1772e-08  0.0700     0.0215  0.9931     0.0055    0.3482       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par125.sumstats.gz  0.5857  0.0804   7.2874  3.1605e-13  0.1207     0.0250  0.9905     0.0061    0.3495       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par126.sumstats.gz  0.6221  0.0579  10.7436  6.3505e-27  0.2421     0.0263  1.0052     0.0064    0.3520       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par127.sumstats.gz  0.5323  0.0619   8.6007  7.9254e-18  0.2304     0.0245  0.9963     0.0059    0.3496       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par128.sumstats.gz  0.6387  0.1474   4.3328  1.4726e-05  0.0544     0.0242  0.9946     0.0062    0.3478       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par129.sumstats.gz  0.5768  0.1145   5.0390  4.6793e-07  0.0735     0.0250  0.9982     0.0068    0.3506       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par130.sumstats.gz  0.6870  0.1256   5.4689  4.5282e-08  0.0660     0.0192  1.0045     0.0055    0.3493       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par131.sumstats.gz  0.6446  0.0720   8.9503  3.5455e-19  0.1721     0.0253  0.9979     0.0061    0.3470       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par132.sumstats.gz  0.6296  0.0559  11.2680  1.8875e-29  0.3933     0.0290  1.0094     0.0066    0.3516       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par133.sumstats.gz  0.7079  0.0620  11.4271  3.0622e-30  0.4481     0.0327  1.0020     0.0072    0.3479       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par134.sumstats.gz  0.6160  0.0555  11.0985  1.2759e-28  0.2861     0.0284  1.0054     0.0063    0.3504       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par135.sumstats.gz  0.6683  0.0577  11.5756  5.4786e-31  0.3198     0.0319  0.9977     0.0066    0.3487       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par136.sumstats.gz  0.6314  0.0569  11.0958  1.3145e-28  0.3209     0.0289  1.0144     0.0061    0.3514       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par137.sumstats.gz  0.6042  0.0533  11.3352  8.7870e-30  0.2754     0.0263  0.9927     0.0063    0.3514       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par138.sumstats.gz  0.7432  0.0675  11.0046  3.6300e-28  0.5192     0.0352  1.0100     0.0071    0.3498       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par139.sumstats.gz  0.6873  0.0614  11.2021  3.9822e-29  0.5358     0.0357  1.0144     0.0075    0.3562       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par140.sumstats.gz  0.6650  0.0603  11.0218  2.9998e-28  0.5359     0.0402  1.0102     0.0069    0.3528       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par141.sumstats.gz  0.7201  0.0641  11.2312  2.8649e-29  0.5099     0.0351  0.9987     0.0074    0.3471       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par142.sumstats.gz  0.5684  0.0750   7.5748  3.5975e-14  0.1535     0.0248  1.0003     0.0060    0.3512       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par143.sumstats.gz  0.6504  0.0624  10.4178  2.0555e-25  0.2265     0.0265  1.0127     0.0060    0.3518       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par144.sumstats.gz  0.7059  0.0646  10.9304  8.2508e-28  0.2907     0.0303  1.0001     0.0064    0.3462       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par145.sumstats.gz  0.6258  0.0590  10.6015  2.9333e-26  0.2541     0.0273  0.9966     0.0070    0.3474       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par146.sumstats.gz  0.5333  0.0984   5.4199  5.9635e-08  0.1020     0.0253  0.9948     0.0060    0.3496       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par147.sumstats.gz  0.6618  0.0824   8.0362  9.2685e-16  0.1243     0.0259  1.0063     0.0065    0.3493       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par148.sumstats.gz  0.6424  0.0700   9.1823  4.2195e-20  0.1543     0.0303  0.9997     0.0065    0.3480       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par149.sumstats.gz  0.5969  0.0616   9.6909  3.2968e-22  0.1853     0.0253  1.0099     0.0058    0.3514       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par150.sumstats.gz  0.7485  0.0676  11.0764  1.6325e-28  0.5455     0.0444  0.9969     0.0081    0.3460       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par151.sumstats.gz  0.6728  0.0661  10.1843  2.3308e-24  0.5474     0.0525  0.9981     0.0091    0.3487       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par152.sumstats.gz  0.6046  0.0937   6.4506  1.1140e-10  0.0993     0.0240  1.0059     0.0058    0.3512       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par153.sumstats.gz  0.6011  0.0561  10.7225  7.9826e-27  0.3754     0.0312  1.0098     0.0064    0.3539       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par154.sumstats.gz  0.6650  0.0868   7.6591  1.8720e-14  0.1177     0.0275  1.0006     0.0062    0.3496       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par155.sumstats.gz  0.6622  0.0927   7.1438  9.0771e-13  0.1022     0.0252  1.0028     0.0064    0.3493       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par156.sumstats.gz  0.6257  0.0782   8.0013  1.2309e-15  0.1400     0.0250  1.0080     0.0068    0.3505       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/brain_shape/ldsc/munged/par157.sumstats.gz  0.6121  0.0757   8.0893  5.9992e-16  0.1793     0.0313  1.0038     0.0069    0.3493       0.0041
